id,orders_id,product_id,quantity,total_price
35937,832,43,1,103
35938,6579,18,2,40
35939,8156,46,1,16
35940,6449,47,2,64
35941,9130,0,1,96
35942,9413,39,1,580
35943,822,27,1,136
35944,1147,33,1,111
35945,9890,40,2,256
35946,6781,8,1,15
35947,9768,44,4,328
35948,4122,4,1,57
35949,3201,30,5,550
35950,2029,13,1,1826
35951,3471,10,1,1952
35952,3116,32,1,164
35953,3097,34,1,143
35954,2443,4,2,114
35955,1672,1,2,42
35956,332,39,1,580
35957,5036,21,3,6021
35958,9623,31,4,680
35959,8188,5,1,29
35960,7295,19,1,23
35961,2311,35,1,602
35962,5095,48,1,55
35963,6716,43,1,103
35964,6758,32,4,656
35965,2999,22,1,1152
35966,2547,7,4,40
35967,6299,14,3,5322
35968,2077,23,4,11180
35969,8217,23,1,2795
35970,7442,43,3,309
35971,3466,13,1,1826
35972,4408,21,1,2007
35973,3391,32,2,328
35974,9656,25,1,144
35975,2507,1,2,42
35976,4792,31,2,340
35977,3675,47,1,32
35978,7729,43,2,206
35979,6294,31,1,170
35980,8039,23,1,2795
35981,5701,44,3,246
35982,7547,22,2,2304
35983,7974,7,3,30
35984,1133,47,1,32
35985,1279,28,1,186
35986,6562,16,3,126
35987,5125,46,1,16
35988,471,44,1,82
35989,2056,44,1,82
35990,4962,44,2,164
35991,3026,33,3,333
35992,9599,19,2,46
35993,4312,27,2,272
35994,6747,0,1,96
35995,5921,24,1,2663
35996,468,9,1,11
35997,3734,38,1,385
35998,7446,46,3,48
35999,1928,29,4,440
36000,1540,35,5,3010
36001,9257,6,1,15
36002,3303,20,1,1720
36003,4016,23,3,8385
36004,9392,24,5,13315
36005,6486,47,4,128
36006,4326,33,2,222
36007,4826,12,1,1992
36008,4407,24,2,5326
36009,3882,36,5,1885
36010,3586,7,3,30
36011,1908,35,1,602
36012,3378,35,1,602
36013,7237,30,3,330
36014,6575,39,2,1160
36015,2441,34,2,286
36016,8753,32,3,492
36017,6989,41,2,122
36018,5391,13,1,1826
36019,8755,20,4,6880
36020,9228,35,1,602
36021,9938,40,1,128
36022,6825,7,3,30
36023,218,31,2,340
36024,8639,33,2,222
36025,2097,5,3,87
36026,5103,40,1,128
36027,5106,32,1,164
36028,7142,11,2,2746
36029,7940,20,2,3440
36030,3182,48,1,55
36031,2449,47,1,32
36032,474,26,1,53
36033,7394,26,1,53
36034,572,37,3,1479
36035,6640,42,4,388
36036,9697,26,1,53
36037,9108,34,1,143
36038,937,14,2,3548
36039,7154,49,2,78
36040,3659,15,1,46
36041,4453,19,1,23
36042,8047,31,1,170
36043,4397,33,3,333
36044,5481,46,3,48
36045,87,4,3,171
36046,6290,24,3,7989
36047,3645,3,1,70
36048,4307,12,1,1992
36049,5456,46,5,80
36050,1098,34,1,143
36051,4253,37,1,493
36052,9730,6,1,15
36053,5617,40,2,256
36054,7588,27,2,272
36055,5721,14,1,1774
36056,7719,7,1,10
36057,1650,3,1,70
36058,4426,49,5,195
36059,8468,22,3,3456
36060,5805,16,5,210
36061,3257,44,5,410
36062,4630,20,1,1720
36063,7049,49,2,78
36064,5535,35,1,602
36065,132,42,2,194
36066,9200,21,1,2007
36067,882,31,3,510
36068,2332,28,5,930
36069,7370,34,1,143
36070,2984,15,1,46
36071,1845,21,1,2007
36072,103,2,2,150
36073,4058,35,1,602
36074,871,39,1,580
36075,4620,8,5,75
36076,5549,29,4,440
36077,4085,45,1,36
36078,1949,17,1,45
36079,4259,26,2,106
36080,8397,13,1,1826
36081,1510,7,1,10
36082,1339,49,2,78
36083,996,10,5,9760
36084,1683,29,1,110
36085,9018,28,1,186
36086,3236,2,1,75
36087,9982,21,1,2007
36088,3064,18,5,100
36089,1343,27,2,272
36090,1925,3,1,70
36091,4265,9,1,11
36092,7642,32,5,820
36093,772,2,1,75
36094,9040,41,1,61
36095,1409,1,1,21
36096,4026,11,1,1373
36097,7590,23,1,2795
36098,5226,35,1,602
36099,347,27,3,408
36100,9483,28,2,372
36101,8561,7,1,10
36102,8024,7,5,50
36103,2656,15,2,92
36104,8783,27,1,136
36105,1090,21,1,2007
36106,8454,39,3,1740
36107,8476,31,3,510
36108,3593,37,1,493
36109,5628,4,1,57
36110,4811,3,3,210
36111,7016,47,1,32
36112,9345,26,2,106
36113,750,6,2,30
36114,9130,26,1,53
36115,6051,21,1,2007
36116,9710,33,1,111
36117,8309,7,1,10
36118,6170,28,1,186
36119,4283,48,1,55
36120,1010,19,1,23
36121,2765,16,1,42
36122,4814,3,1,70
36123,3579,33,1,111
36124,9261,33,1,111
36125,3537,2,2,150
36126,3026,12,3,5976
36127,373,17,1,45
36128,5230,47,1,32
36129,3312,28,3,558
36130,148,39,4,2320
36131,414,33,4,444
36132,3896,5,4,116
36133,8843,42,1,97
36134,9385,47,2,64
36135,2289,0,3,288
36136,9930,17,3,135
36137,1623,40,4,512
36138,4893,36,5,1885
36139,6745,31,1,170
36140,3119,9,4,44
36141,7066,30,3,330
36142,6666,28,1,186
36143,7955,15,1,46
36144,4285,33,1,111
36145,154,44,1,82
36146,8668,49,1,39
36147,2021,19,1,23
36148,7477,47,2,64
36149,7008,1,5,105
36150,3568,38,1,385
36151,3175,24,1,2663
36152,8747,18,1,20
36153,4136,19,2,46
36154,1450,6,1,15
36155,3761,15,1,46
36156,2833,12,1,1992
36157,4077,2,1,75
36158,1181,42,1,97
36159,6593,1,5,105
36160,9552,34,3,429
36161,4363,40,1,128
36162,8382,24,1,2663
36163,177,31,2,340
36164,7351,26,1,53
36165,8631,6,1,15
36166,6461,1,2,42
36167,4353,49,3,117
36168,8475,34,5,715
36169,9244,40,1,128
36170,6545,47,3,96
36171,1041,5,1,29
36172,3222,38,1,385
36173,9417,31,2,340
36174,5965,15,1,46
36175,5345,35,1,602
36176,6856,49,1,39
36177,2039,0,1,96
36178,597,44,5,410
36179,2557,3,1,70
36180,5680,3,1,70
36181,2341,37,1,493
36182,645,24,2,5326
36183,5521,25,4,576
36184,4596,6,1,15
36185,3208,8,1,15
36186,2758,32,1,164
36187,3658,34,1,143
36188,8665,21,2,4014
36189,9772,3,2,140
36190,3788,1,1,21
36191,6257,17,5,225
36192,1411,11,1,1373
36193,3037,11,1,1373
36194,3169,21,2,4014
36195,1503,2,1,75
36196,1369,17,1,45
36197,9875,37,1,493
36198,629,22,5,5760
36199,8019,30,5,550
36200,5268,43,1,103
36201,591,22,3,3456
36202,3230,34,3,429
36203,9362,38,1,385
36204,6455,34,2,286
36205,687,47,1,32
36206,9897,3,2,140
36207,2472,9,2,22
36208,8527,16,2,84
36209,2104,34,1,143
36210,9114,12,5,9960
36211,9880,27,1,136
36212,8643,48,2,110
36213,262,25,1,144
36214,5645,20,1,1720
36215,2886,39,1,580
36216,8888,15,1,46
36217,5083,35,5,3010
36218,9488,4,1,57
36219,2740,32,1,164
36220,3525,39,1,580
36221,1835,3,2,140
36222,9097,16,3,126
36223,5742,8,1,15
36224,9060,23,2,5590
36225,5303,6,3,45
36226,5443,2,1,75
36227,4124,22,1,1152
36228,5670,33,2,222
36229,6907,35,1,602
36230,9368,9,1,11
36231,7181,19,1,23
36232,1081,10,4,7808
36233,4365,21,1,2007
36234,3307,2,2,150
36235,6446,10,1,1952
36236,6456,35,1,602
36237,5101,38,1,385
36238,5438,12,1,1992
36239,7207,4,1,57
36240,2083,1,1,21
36241,4235,11,2,2746
36242,4840,4,1,57
36243,1040,2,1,75
36244,8613,9,2,22
36245,2221,33,1,111
36246,6002,28,5,930
36247,903,24,1,2663
36248,9076,33,2,222
36249,3292,43,3,309
36250,7111,19,4,92
36251,2156,25,2,288
36252,4376,10,1,1952
36253,4699,10,2,3904
36254,7404,21,1,2007
36255,3990,19,1,23
36256,6943,44,3,246
36257,6322,23,1,2795
36258,9003,23,1,2795
36259,630,6,2,30
36260,9860,27,3,408
36261,8101,45,1,36
36262,999,7,3,30
36263,4869,26,1,53
36264,4351,12,5,9960
36265,3441,2,2,150
36266,2647,5,2,58
36267,9978,15,4,184
36268,4340,11,1,1373
36269,2714,32,4,656
36270,6992,12,2,3984
36271,4885,22,3,3456
36272,4347,14,4,7096
36273,6627,48,1,55
36274,351,16,2,84
36275,4792,31,1,170
36276,1058,42,2,194
36277,4278,44,2,164
36278,1975,14,1,1774
36279,7836,5,1,29
36280,1788,26,1,53
36281,8357,22,1,1152
36282,3427,32,1,164
36283,9017,14,1,1774
36284,6694,43,4,412
36285,3607,39,1,580
36286,656,42,2,194
36287,984,38,2,770
36288,9269,10,3,5856
36289,1774,29,1,110
36290,9850,44,1,82
36291,8026,49,5,195
36292,7867,12,2,3984
36293,3236,14,1,1774
36294,5296,11,2,2746
36295,4925,0,1,96
36296,8595,22,1,1152
36297,6848,2,1,75
36298,9056,20,1,1720
36299,1994,33,2,222
36300,5815,39,3,1740
36301,8262,40,1,128
36302,2929,10,5,9760
36303,2015,27,1,136
36304,9482,4,1,57
36305,2037,8,1,15
36306,6077,33,4,444
36307,1307,24,1,2663
36308,2885,1,2,42
36309,1087,4,1,57
36310,7961,7,1,10
36311,4240,25,1,144
36312,862,15,2,92
36313,4594,28,3,558
36314,874,13,2,3652
36315,4467,36,2,754
36316,9744,8,2,30
36317,838,4,1,57
36318,4902,21,1,2007
36319,2732,47,1,32
36320,3781,47,3,96
36321,1084,35,1,602
36322,1408,8,1,15
36323,7458,17,5,225
36324,4527,26,1,53
36325,1950,34,3,429
36326,3199,19,1,23
36327,8370,5,2,58
36328,1665,46,1,16
36329,9280,47,1,32
36330,863,39,1,580
36331,8495,2,1,75
36332,677,10,3,5856
36333,1812,29,5,550
36334,2914,9,2,22
36335,1805,39,1,580
36336,2165,39,1,580
36337,4826,25,2,288
36338,7341,35,1,602
36339,4996,39,4,2320
36340,9143,45,1,36
36341,9480,25,3,432
36342,6390,7,1,10
36343,458,29,4,440
36344,1331,8,2,30
36345,3919,27,1,136
36346,5756,1,1,21
36347,8189,2,4,300
36348,1755,12,1,1992
36349,1604,39,1,580
36350,9731,40,4,512
36351,6689,25,2,288
36352,3092,24,1,2663
36353,9706,19,3,69
36354,7459,33,1,111
36355,2668,41,1,61
36356,8383,37,3,1479
36357,8429,20,3,5160
36358,8122,43,5,515
36359,3783,17,3,135
36360,9242,34,1,143
36361,3409,8,1,15
36362,8303,25,2,288
36363,2088,46,5,80
36364,2476,48,3,165
36365,8705,23,5,13975
36366,2687,24,1,2663
36367,2291,26,1,53
36368,86,45,1,36
36369,8227,3,1,70
36370,2205,23,1,2795
36371,6952,18,2,40
36372,6553,7,3,30
36373,3615,6,1,15
36374,8349,33,1,111
36375,3404,45,3,108
36376,9901,28,1,186
36377,2991,25,2,288
36378,5438,41,3,183
36379,5513,6,1,15
36380,3739,44,1,82
36381,445,35,1,602
36382,680,42,4,388
36383,577,9,1,11
36384,3151,40,1,128
36385,9013,25,1,144
36386,7229,45,1,36
36387,5181,47,2,64
36388,7769,6,1,15
36389,7,38,3,1155
36390,1517,15,1,46
36391,8097,44,2,164
36392,4636,5,1,29
36393,9512,22,1,1152
36394,5468,16,5,210
36395,7597,36,4,1508
36396,8770,33,1,111
36397,1436,40,1,128
36398,34,36,1,377
36399,6824,9,1,11
36400,6538,37,4,1972
36401,8507,21,1,2007
36402,2639,40,1,128
36403,1904,13,1,1826
36404,6994,13,1,1826
36405,1988,5,2,58
36406,2583,24,1,2663
36407,8424,2,3,225
36408,2699,17,1,45
36409,4157,45,1,36
36410,3103,7,1,10
36411,7144,7,1,10
36412,374,34,1,143
36413,5013,11,2,2746
36414,7662,31,2,340
36415,9943,1,5,105
36416,439,23,1,2795
36417,9157,33,1,111
36418,9189,30,1,110
36419,1230,43,4,412
36420,4297,20,1,1720
36421,3125,27,4,544
36422,9713,38,4,1540
36423,7104,8,3,45
36424,7461,18,1,20
36425,5281,28,1,186
36426,7076,36,1,377
36427,4534,3,1,70
36428,5320,4,2,114
36429,2192,42,2,194
36430,5191,24,2,5326
36431,6949,5,1,29
36432,1930,11,1,1373
36433,449,48,1,55
36434,2707,18,1,20
36435,2273,38,1,385
36436,6623,2,1,75
36437,4458,9,2,22
36438,9952,44,2,164
36439,8327,29,1,110
36440,3877,25,1,144
36441,7621,40,1,128
36442,6193,8,3,45
36443,1690,3,1,70
36444,537,35,4,2408
36445,1841,39,1,580
36446,3795,1,1,21
36447,6976,32,1,164
36448,3544,29,1,110
36449,6618,45,3,108
36450,8259,43,4,412
36451,830,41,1,61
36452,3198,20,2,3440
36453,4452,22,1,1152
36454,7278,16,1,42
36455,3560,29,2,220
36456,5667,24,1,2663
36457,3235,30,1,110
36458,376,38,1,385
36459,9615,36,4,1508
36460,4043,12,2,3984
36461,133,27,1,136
36462,8779,29,1,110
36463,9890,38,1,385
36464,2240,23,5,13975
36465,7486,3,1,70
36466,9692,34,2,286
36467,2639,19,1,23
36468,5124,35,1,602
36469,1259,16,2,84
36470,6276,3,4,280
36471,3180,38,1,385
36472,851,14,1,1774
36473,799,21,2,4014
36474,2029,4,3,171
36475,6736,25,1,144
36476,6995,41,1,61
36477,201,37,2,986
36478,4187,28,1,186
36479,8545,38,1,385
36480,309,37,1,493
36481,4117,45,1,36
36482,9544,15,2,92
36483,8606,31,1,170
36484,9406,44,1,82
36485,5407,0,1,96
36486,9626,30,2,220
36487,559,42,5,485
36488,2740,44,1,82
36489,3477,21,1,2007
36490,9121,30,1,110
36491,6795,4,3,171
36492,8010,10,1,1952
36493,3577,24,4,10652
36494,8649,49,2,78
36495,2601,0,2,192
36496,6721,19,1,23
36497,930,5,4,116
36498,4050,9,2,22
36499,7552,9,1,11
36500,4685,37,1,493
36501,7855,7,1,10
36502,6388,23,1,2795
36503,2245,46,3,48
36504,7202,32,1,164
36505,8746,16,1,42
36506,6897,20,3,5160
36507,1064,10,1,1952
36508,8967,2,4,300
36509,2044,42,1,97
36510,7924,14,1,1774
36511,6572,24,1,2663
36512,8946,13,1,1826
36513,7562,46,1,16
36514,4644,4,3,171
36515,2929,33,1,111
36516,3746,27,3,408
36517,6599,0,1,96
36518,1340,34,3,429
36519,7562,28,2,372
36520,4794,49,1,39
36521,1914,28,2,372
36522,9453,6,5,75
36523,6381,34,1,143
36524,3797,22,1,1152
36525,3894,40,5,640
36526,4905,18,1,20
36527,6260,35,3,1806
36528,7481,37,3,1479
36529,5620,33,1,111
36530,2408,1,1,21
36531,4066,35,1,602
36532,1769,2,2,150
36533,3693,13,1,1826
36534,763,40,2,256
36535,2269,38,1,385
36536,6241,42,3,291
36537,5069,45,2,72
36538,900,38,1,385
36539,974,39,2,1160
36540,3001,16,2,84
36541,6236,18,5,100
36542,9059,26,1,53
36543,4863,18,3,60
36544,7644,45,1,36
36545,6604,45,4,144
36546,369,17,5,225
36547,1,8,1,15
36548,538,35,3,1806
36549,8659,44,5,410
36550,9307,10,5,9760
36551,9383,11,3,4119
36552,2095,1,1,21
36553,8609,12,1,1992
36554,4855,37,1,493
36555,6166,33,1,111
36556,1193,0,1,96
36557,7294,41,2,122
36558,1779,20,1,1720
36559,6750,18,1,20
36560,9691,41,1,61
36561,8752,48,1,55
36562,1886,29,3,330
36563,7348,36,1,377
36564,9311,11,4,5492
36565,9303,8,1,15
36566,9617,31,1,170
36567,909,15,4,184
36568,5966,10,4,7808
36569,3182,20,1,1720
36570,6250,14,1,1774
36571,392,22,1,1152
36572,7101,47,3,96
36573,7514,12,2,3984
36574,9479,30,2,220
36575,3498,39,4,2320
36576,7385,36,1,377
36577,8214,17,1,45
36578,5298,22,2,2304
36579,702,22,3,3456
36580,785,46,1,16
36581,9912,27,2,272
36582,4127,5,2,58
36583,3515,3,1,70
36584,9438,29,1,110
36585,7858,28,1,186
36586,9432,10,1,1952
36587,4083,34,1,143
36588,9124,49,1,39
36589,527,42,2,194
36590,6776,27,1,136
36591,1920,14,1,1774
36592,5775,21,2,4014
36593,3195,22,1,1152
36594,4295,40,1,128
36595,9106,18,3,60
36596,2721,9,1,11
36597,1418,48,1,55
36598,6228,15,3,138
36599,6556,6,1,15
36600,5907,11,1,1373
36601,384,14,1,1774
36602,7480,45,1,36
36603,1804,16,1,42
36604,5652,46,1,16
36605,2459,17,1,45
36606,1905,30,1,110
36607,6023,22,4,4608
36608,8253,14,3,5322
36609,6651,9,2,22
36610,8379,8,1,15
36611,7516,25,2,288
36612,1595,11,2,2746
36613,8261,39,2,1160
36614,1881,32,2,328
36615,1290,17,5,225
36616,4501,44,3,246
36617,3899,48,2,110
36618,3028,26,2,106
36619,3007,13,3,5478
36620,443,16,3,126
36621,9347,22,2,2304
36622,8786,42,1,97
36623,5776,24,1,2663
36624,8353,8,1,15
36625,5537,42,1,97
36626,1567,31,1,170
36627,3261,31,1,170
36628,9417,26,4,212
36629,8878,8,1,15
36630,2788,17,1,45
36631,1031,45,1,36
36632,3103,23,1,2795
36633,3478,4,3,171
36634,5675,21,5,10035
36635,6350,22,1,1152
36636,296,28,1,186
36637,6175,6,1,15
36638,9856,44,1,82
36639,4728,5,1,29
36640,6721,26,2,106
36641,7227,10,1,1952
36642,5570,36,3,1131
36643,4524,49,3,117
36644,2941,0,1,96
36645,7140,24,1,2663
36646,5757,17,2,90
36647,2604,21,1,2007
36648,3277,49,1,39
36649,5258,41,1,61
36650,4444,20,1,1720
36651,6280,33,4,444
36652,8658,25,5,720
36653,5615,45,2,72
36654,232,38,1,385
36655,4038,44,1,82
36656,4093,16,2,84
36657,4640,46,2,32
36658,1313,17,1,45
36659,4652,13,1,1826
36660,3980,38,1,385
36661,6219,47,2,64
36662,1118,30,4,440
36663,370,5,5,145
36664,7343,38,5,1925
36665,7845,7,1,10
36666,5473,22,4,4608
36667,7775,6,1,15
36668,3093,32,1,164
36669,1876,45,3,108
36670,1515,37,1,493
36671,3426,1,1,21
36672,7139,33,1,111
36673,5833,15,1,46
36674,7196,33,3,333
36675,5151,47,4,128
36676,5784,22,2,2304
36677,3036,0,1,96
36678,3765,16,1,42
36679,480,8,1,15
36680,4718,8,3,45
36681,5851,7,2,20
36682,5571,38,3,1155
36683,3616,40,1,128
36684,1139,44,1,82
36685,5769,19,1,23
36686,3558,2,2,150
36687,8545,18,1,20
36688,3385,41,1,61
36689,8760,19,1,23
36690,45,32,5,820
36691,7184,27,5,680
36692,758,24,5,13315
36693,2093,2,2,150
36694,7640,29,1,110
36695,9068,33,1,111
36696,8579,0,1,96
36697,5333,21,5,10035
36698,2492,35,4,2408
36699,7112,33,2,222
36700,8915,28,1,186
36701,9222,49,2,78
36702,4442,1,1,21
36703,8579,16,2,84
36704,7674,17,3,135
36705,474,1,2,42
36706,1597,8,1,15
36707,4881,18,4,80
36708,862,11,5,6865
36709,2640,24,2,5326
36710,4920,47,1,32
36711,3823,29,1,110
36712,5725,13,3,5478
36713,2404,38,1,385
36714,3798,49,2,78
36715,3939,28,1,186
36716,4595,35,1,602
36717,9780,47,1,32
36718,9618,13,1,1826
36719,220,12,4,7968
36720,4509,6,1,15
36721,2246,1,2,42
36722,7850,43,1,103
36723,8565,28,1,186
36724,5153,22,2,2304
36725,7316,29,1,110
36726,8117,5,3,87
36727,2295,26,4,212
36728,4264,41,5,305
36729,6321,40,1,128
36730,4387,3,1,70
36731,8665,22,3,3456
36732,3728,41,1,61
36733,7435,14,1,1774
36734,601,22,1,1152
36735,6807,43,1,103
36736,3739,49,1,39
36737,1830,49,2,78
36738,276,46,4,64
36739,7354,3,2,140
36740,762,33,2,222
36741,2962,26,4,212
36742,3494,31,1,170
36743,7679,16,5,210
36744,9788,49,5,195
36745,8511,49,1,39
36746,3904,43,3,309
36747,9931,28,1,186
36748,8242,42,1,97
36749,5419,34,1,143
36750,6790,25,5,720
36751,5150,41,1,61
36752,4814,42,3,291
36753,1801,38,2,770
36754,9522,36,1,377
36755,1001,6,4,60
36756,2617,37,2,986
36757,5173,6,5,75
36758,2507,42,5,485
36759,3530,1,4,84
36760,334,28,1,186
36761,8151,11,1,1373
36762,3774,34,1,143
36763,8375,8,2,30
36764,6611,47,1,32
36765,4482,42,1,97
36766,3728,15,1,46
36767,2532,33,2,222
36768,2426,13,1,1826
36769,6529,37,1,493
36770,8356,26,2,106
36771,6756,38,3,1155
36772,1993,4,1,57
36773,4259,45,1,36
36774,6227,39,1,580
36775,2633,41,1,61
36776,3610,40,2,256
36777,6700,44,1,82
36778,7475,11,1,1373
36779,7610,32,1,164
36780,4595,49,1,39
36781,976,4,5,285
36782,1254,33,1,111
36783,7095,30,3,330
36784,3744,38,1,385
36785,8936,20,3,5160
36786,8511,38,2,770
36787,8969,1,1,21
36788,4123,49,3,117
36789,188,42,3,291
36790,3360,7,1,10
36791,5755,3,1,70
36792,1154,12,1,1992
36793,3302,12,1,1992
36794,6647,13,1,1826
36795,7869,22,2,2304
36796,1293,26,1,53
36797,2079,36,3,1131
36798,5806,40,5,640
36799,4864,48,1,55
36800,3273,39,1,580
36801,6305,5,1,29
36802,4372,38,5,1925
36803,9633,18,1,20
36804,2445,20,4,6880
36805,6322,1,3,63
36806,3826,13,3,5478
36807,9536,42,2,194
36808,6612,31,1,170
36809,9538,9,1,11
36810,3933,22,1,1152
36811,2342,23,1,2795
36812,7545,1,3,63
36813,3483,42,3,291
36814,4829,9,2,22
36815,7362,9,1,11
36816,3545,23,2,5590
36817,6677,10,2,3904
36818,7291,45,3,108
36819,9843,47,1,32
36820,3682,32,1,164
36821,338,39,5,2900
36822,6443,28,3,558
36823,4639,40,4,512
36824,4548,8,1,15
36825,5727,48,1,55
36826,4348,21,2,4014
36827,602,30,1,110
36828,632,17,1,45
36829,1833,35,3,1806
36830,4521,2,2,150
36831,9132,10,2,3904
36832,7000,23,1,2795
36833,4681,26,5,265
36834,6853,16,1,42
36835,123,40,4,512
36836,3154,47,2,64
36837,7126,39,1,580
36838,5977,40,1,128
36839,3641,28,4,744
36840,6659,32,3,492
36841,7728,3,2,140
36842,1935,8,1,15
36843,4004,45,1,36
36844,2542,48,3,165
36845,2947,29,2,220
36846,8285,7,1,10
36847,1606,28,1,186
36848,917,46,4,64
36849,415,4,3,171
36850,1429,27,1,136
36851,8714,25,2,288
36852,5424,8,2,30
36853,3313,23,1,2795
36854,9923,3,1,70
36855,1510,1,1,21
36856,9055,36,1,377
36857,955,17,1,45
36858,5005,41,1,61
36859,5512,29,3,330
36860,3324,25,2,288
36861,7328,11,3,4119
36862,377,4,1,57
36863,2638,43,1,103
36864,8248,9,2,22
36865,75,28,1,186
36866,4811,31,2,340
36867,7915,25,3,432
36868,3834,21,1,2007
36869,9915,6,2,30
36870,7342,6,3,45
36871,8318,16,1,42
36872,8558,46,1,16
36873,7126,15,1,46
36874,9828,15,1,46
36875,230,45,5,180
36876,5396,36,4,1508
36877,1544,1,1,21
36878,1504,37,1,493
36879,6877,1,1,21
36880,849,32,3,492
36881,797,2,2,150
36882,1382,32,3,492
36883,5315,10,3,5856
36884,4952,37,1,493
36885,4258,20,1,1720
36886,847,8,1,15
36887,7554,8,1,15
36888,5186,48,1,55
36889,6955,19,3,69
36890,1048,40,5,640
36891,9731,12,5,9960
36892,1871,8,5,75
36893,972,34,1,143
36894,955,9,3,33
36895,5024,32,2,328
36896,9088,23,1,2795
36897,3385,14,1,1774
36898,6631,42,1,97
36899,2718,43,1,103
36900,5022,45,3,108
36901,4108,0,1,96
36902,1416,9,3,33
36903,1660,19,2,46
36904,3136,6,4,60
36905,2417,20,1,1720
36906,4029,14,2,3548
36907,1092,37,1,493
36908,4892,1,2,42
36909,4078,44,1,82
36910,2914,21,1,2007
36911,2297,15,1,46
36912,8504,21,1,2007
36913,5698,29,2,220
36914,6571,13,2,3652
36915,9357,26,1,53
36916,334,12,1,1992
36917,1935,11,1,1373
36918,8278,40,5,640
36919,4384,33,1,111
36920,2876,21,1,2007
36921,5997,25,1,144
36922,5635,32,1,164
36923,9588,17,1,45
36924,1843,38,1,385
36925,7813,34,1,143
36926,4130,36,1,377
36927,4652,2,1,75
36928,5671,19,3,69
36929,9683,41,1,61
36930,5709,19,1,23
36931,2766,18,4,80
36932,7891,39,3,1740
36933,2409,33,3,333
36934,8742,6,1,15
36935,9338,31,1,170
36936,2595,9,1,11
36937,2828,8,3,45
36938,5335,34,5,715
36939,5823,18,3,60
36940,2292,47,1,32
36941,869,31,2,340
36942,6600,36,1,377
36943,2809,4,1,57
36944,6759,45,1,36
36945,8766,36,2,754
36946,9364,47,2,64
36947,8576,46,3,48
36948,4222,49,1,39
36949,5291,26,1,53
36950,23,17,4,180
36951,9037,35,2,1204
36952,1872,12,3,5976
36953,6109,14,3,5322
36954,7579,37,1,493
36955,5560,4,1,57
36956,3758,11,1,1373
36957,8542,26,3,159
36958,7340,46,3,48
36959,9729,41,5,305
36960,6659,14,1,1774
36961,666,20,1,1720
36962,1995,27,1,136
36963,4544,18,1,20
36964,2543,12,1,1992
36965,3401,6,1,15
36966,9612,33,1,111
36967,4778,42,1,97
36968,678,48,1,55
36969,2620,34,5,715
36970,9734,0,1,96
36971,4503,15,1,46
36972,1202,8,1,15
36973,3921,15,1,46
36974,5951,4,1,57
36975,6361,19,1,23
36976,577,2,1,75
36977,9007,34,2,286
36978,320,7,2,20
36979,512,26,2,106
36980,3301,12,1,1992
36981,6240,32,1,164
36982,6895,3,1,70
36983,2997,36,1,377
36984,1594,13,3,5478
36985,882,15,1,46
36986,7909,38,1,385
36987,3130,36,1,377
36988,8350,37,1,493
36989,5055,13,2,3652
36990,6051,35,1,602
36991,7754,38,4,1540
36992,7351,14,3,5322
36993,3196,0,3,288
36994,2359,31,1,170
36995,1290,38,1,385
36996,5813,12,5,9960
36997,1330,15,2,92
36998,2750,25,4,576
36999,7414,0,1,96
37000,9176,8,1,15
37001,1676,28,1,186
37002,9087,18,1,20
37003,4473,45,2,72
37004,7680,33,1,111
37005,9529,40,1,128
37006,2230,44,1,82
37007,3592,29,1,110
37008,9287,26,1,53
37009,6325,32,5,820
37010,3369,15,1,46
37011,5097,21,1,2007
37012,324,6,1,15
37013,7303,3,1,70
37014,7540,21,1,2007
37015,7511,8,1,15
37016,5332,6,1,15
37017,7938,20,2,3440
37018,3114,34,5,715
37019,9944,36,1,377
37020,5211,38,2,770
37021,5437,42,5,485
37022,3624,32,2,328
37023,1875,41,2,122
37024,1595,28,3,558
37025,5043,38,2,770
37026,8519,14,3,5322
37027,3265,20,1,1720
37028,8194,35,1,602
37029,8037,49,3,117
37030,8473,43,1,103
37031,1373,21,1,2007
37032,7814,18,1,20
37033,457,18,3,60
37034,1113,0,4,384
37035,3693,24,1,2663
37036,9131,36,1,377
37037,5497,5,4,116
37038,4074,18,1,20
37039,9917,45,2,72
37040,6026,23,1,2795
37041,664,27,3,408
37042,3429,15,2,92
37043,2397,21,3,6021
37044,1397,42,3,291
37045,3146,32,1,164
37046,6237,36,1,377
37047,7875,37,2,986
37048,4386,30,1,110
37049,5832,3,5,350
37050,9166,33,1,111
37051,1968,36,1,377
37052,2,20,1,1720
37053,7172,40,1,128
37054,6500,38,1,385
37055,500,23,1,2795
37056,2801,35,2,1204
37057,5378,0,2,192
37058,3390,15,1,46
37059,4235,13,2,3652
37060,9446,37,5,2465
37061,5235,48,1,55
37062,873,13,3,5478
37063,4540,30,3,330
37064,5193,4,1,57
37065,8888,28,2,372
37066,3368,16,1,42
37067,4131,7,2,20
37068,996,28,1,186
37069,5167,32,1,164
37070,4432,37,1,493
37071,5042,24,3,7989
37072,6847,30,1,110
37073,7379,5,2,58
37074,463,22,3,3456
37075,6368,32,3,492
37076,8682,7,2,20
37077,8774,19,3,69
37078,3728,3,1,70
37079,1959,5,5,145
37080,7502,24,2,5326
37081,9574,21,1,2007
37082,2952,21,1,2007
37083,5951,22,5,5760
37084,1732,42,3,291
37085,261,26,3,159
37086,4757,6,4,60
37087,8675,33,1,111
37088,9696,26,1,53
37089,2505,37,2,986
